toinc,ttotex
150509,130455
624760,364978
612183,293041
109447,128463
223725,177507
287900,187340
235142,314276
1107535,650322
1198920,670994
243510,215576
320475,556218
411360,511880
1145410,647445
1743278,878732
240000,308898
327592,383871
123460,157966
135355,118930
356285,540507
609877,500521
321298,388469
344300,319723
1005758,755578
100885,146813
603440,648142
326090,282989
192450,241265
92470,90621
247550,251738
109897,105480
444197,288403
325784,331656
88148,80098
709549,470633
139486,116200
935873,643950
347948,302173
193982,224584
130336,134463
195351,127376
255684,259570
458059,405194
543606,423515
635443,475440
161587,258190
384740,377276
677189,570137
358954,140770
222136,157381
84390,96244
121804,143048
379588,477143
134618,175159
212979,216816
388098,328817
270940,250667
168922,180810
516593,487756
124314,65594
550343,567685
451596,453495
1322828,784106
153772,82143
127580,157270
219946,318239
270975,281515
275194,223805
289732,292147
457207,344141
574254,578453
2797276,1718170
195613,235258
479067,436545
85830,113514
423985,267557
460068,270849
791936,325341
851069,1747979
324046,338078
335330,363297
217080,223649
198530,274895
448579,406276
907664,513899
134068,150973
297856,192873
491420,423870
862168,711863
555464,561893
356562,308235
265802,216426
480715,315275
280148,341081
834565,699718
197948,226615
196646,250741
340988,272430
268869,257757
286991,350618
1209803,952325
404056,416949
440681,383658
176480,145884
1230785,1338918
165326,172936
284183,319449
581438,341044
253679,301710
59720,58884
88150,110535
93168,89816
561400,618270
168548,151290
291660,251838
179238,202258
277441,193343
227194,299380
268772,269491
231458,182860
183748,219314
721230,562901
197586,164461
154811,599444
360050,335686
690659,615108
392438,365585
369713,456244
116395,151713
231370,134382
203972,221095
108320,96380
285760,186130
226848,160968
201274,215353
225904,202533
518000,531915
113356,134702
294428,245851
238100,329935
207868,150635
232376,133317
248524,217343
92288,83239
368162,493277
249819,197893
434032,373443
364298,262923
528471,349181
200436,175007
154888,115927
158262,145050
1418900,1602273
407890,242727
338797,186806
345920,258354
245688,224430
440560,260896
184078,317103
550988,292144
252436,219310
244735,279753
156757,137019
65293,68080
173544,299298
151796,145137
170980,133761
172318,190202
552729,373376
275221,207223
159849,98233
79643,111906
240158,254868
372190,307744
154130,153693
134506,161357
237292,192862
404550,258170
115520,177084
191471,266311
411809,606581
198162,213775
466616,385407
168363,312145
365690,243765
165293,166350
530710,606357
5652261,2244717
149913,186073
238000,227120
188482,222263
239514,154667
247890,131335
685454,360181
312110,282712
203782,126580
647517,504829
213564,98813
1601823,1192656
726581,640424
226246,154761
183944,132068
118410,98705
151380,139548
282373,239356
146190,151832
95530,108038
49236,65915
398132,295081
52537,85600
132998,134303
81420,114261
174080,145018
89660,94164
69721,84373
216180,180328
408384,137015
349453,288166
83210,82732
141282,126288
178429,155990
405780,332765
105927,116231
356706,294208
250940,268066
321655,298891
126013,115976
501660,386945
233165,167975
221940,196033
302026,267403
565900,440495
406055,327144
125002,110604
287350,286285
132010,154038
138534,134673
214270,180042
380070,328197
151145,180124
432028,401899
191164,181159
337660,239768
160045,107661
257145,175287
153990,173233
255160,205645
128750,107960
264962,202848
214290,169827
79352,73187
274875,193835
323680,278714
232279,236172
284052,239029
277688,210070
350190,306901
494465,429471
400600,312672
719760,541955
520580,427680
172240,127654
267050,226520
329655,217922
546281,508118
316700,295998
537464,484064
264300,253812
218140,202644
122336,120427
436650,375553
105700,96876
94534,90999
73270,76914
310188,226977
101000,88030
169660,172891
397002,286551
67558,61906
32600,30577
71299,65540
209469,225184
701520,597677
1975400,1840153
569285,400895
750598,780950
1586060,1235200
625700,609427
310210,171209
670190,449370
998280,799012
289790,297912
427100,331432
753295,603552
677990,557121
196484,155709
230720,186687
137788,114355
124595,104133
233040,196740
294600,250296
203760,192503
319030,191978
180711,170606
152935,196972
208458,181210
536166,546717
534256,436883
249205,186871
228770,159316
256945,184098
148440,156184
20662,18168
416063,200584
150387,118936
796289,720901
373435,331682
198064,138249
336753,283647
344332,295297
184778,157339
384920,371843
20517,18258
391746,306924
398648,340732
436964,956291
1477098,987740
328497,278330
1026988,525174
192118,156071
445750,287722
286838,268117
191534,166869
213996,163781
203873,185001
384590,175592
457400,403947
147670,118584
329695,220788
193510,136427
522146,400722
182897,178714
480933,354761
152964,157162
503542,409497
249719,220977
113370,112136
413895,304637
238485,192131
530172,460818
75158,72775
238450,239542
388138,362738
354168,319273
305396,300235
531744,516262
373615,332674
542215,542420
311280,304047
816500,605103
327300,255870
311220,255230
276728,192036
409655,300720
645525,561545
703600,634304
963700,835019
355820,350852
568150,342512
268770,230650
1114560,738450
151285,118762
257900,238453
265190,240853
208321,232795
191000,167757
180050,224645
142558,136349
343292,344261
845840,392942
354380,261150
150926,175014
142862,140596
187850,186955
247782,235006
397503,330098
98368,88638
132822,124726
69451,61118
223658,157026
486660,282344
389885,352926
235588,182668
52105,48640
140200,121126
144116,121719
76800,74243
87956,95103
69006,69487
64140,63486
142651,122493
217652,222317
386532,391486
589384,421662
299060,256817
122358,108063
112560,93934
451584,232971
436590,384109
61922,53858
126672,97103
118620,105225
209479,211699
710545,404526
192742,200134
316860,259927
351575,286316
908445,556783
683595,615501
790420,518665
328732,298088
202104,207622
198770,178798
451749,453792
209206,199587
547170,528013
731952,775679
1597735,1142105
155392,202920
221488,231597
923032,515764
807512,692951
199110,243937
151345,131174
732740,657078
2226450,1773695
300625,238940
478490,257105
129387,122195
256755,246868
988656,749221
183220,105073
284151,279725
324730,297985
185385,190011
388394,344996
217038,215805
468660,274174
199478,143970
199481,180295
86010,91448
225317,169480
312358,270932
96080,77706
291586,187037
264914,215075
204924,184226
395410,384308
296970,235072
313300,264178
360006,257012
73836,71712
263860,181403
580205,547114
230098,206267
135456,153766
429560,250663
188440,151022
106590,108547
297333,306824
369066,351897
74275,76798
41134,36050
1111934,664457
257925,219786
139108,149115
166790,164710
119390,98924
174340,155648
283311,266718
171485,209455
97492,108646
240993,234044
62675,60740
123245,143612
86070,87674
152125,141879
235780,248843
188710,475240
290325,188416
268230,250617
151125,112680
163558,221465
1006378,628957
143570,73826
281040,224763
275089,266258
119233,82346
247295,202181
247985,220744
225820,181580
201992,192607
237150,152916
421101,300410
79750,135659
488208,275855
199928,142575
643920,624136
228380,146140
410515,165244
467513,351130
193273,207421
217238,215345
209043,196677
493200,333682
111360,89877
228947,212690
307451,244309
206827,196520
292658,281169
249900,217611
281162,189893
818192,654702
964156,725297
389615,218418
177200,154249
425166,298004
375546,297295
243600,227474
140000,123218
391698,358037
414160,284597
235960,146208
543500,520771
351600,269936
450300,408604
144060,83710
338246,264476
235061,171160
232720,191128
510796,473287
201894,188463
533720,322723
284230,182487
147560,159763
442700,337946
171175,163315
321410,304642
892080,680768
214420,210291
298496,191520
90020,129972
221050,199473
397460,304291
356840,303089
1092784,989437
540060,360270
297200,166993
158800,157497
216000,184724
299000,272137
632606,513160
325456,208567
229880,110704
199989,155217
141800,146615
232535,211414
336000,243119
178310,161356
352504,243155
118952,96506
191338,101665
80172,69755
88860,87912
250390,164802
124908,108280
397322,236040
234160,224900
217515,194436
2504326,579532
1881209,464481
1157846,844347
860520,492876
739480,442297
500100,375857
550271,400372
741463,475971
490650,417294
507565,306509
20453,31119
65529,86391
133733,103295
124578,92842
110064,102277
47577,37204
99084,74200
327215,279255
175178,159099
57244,84806
141320,144350
62428,65500
92009,70349
114768,106667
179115,160394
60924,64701
65046,54005
432120,379738
115246,89802
79395,75212
610048,593871
75424,66862
482606,283947
84858,81770
116338,93776
136230,85967
88160,88678
189531,177174
213661,206369
102068,99923
1432120,930598
458902,347279
170103,153505
192828,131850
180483,150240
198600,136021
1365550,541423
201096,148754
224205,137920
121534,86073
255070,152382
273900,218716
166575,119470
45564,41409
254890,189251
602420,416049
204330,168901
292210,230963
417326,341331
423990,377872
225480,220059
333020,151345
253428,216309
280455,207529
120726,129446
274105,273998
176816,146247
402530,485816
718952,566467
541410,401173
204213,225268
230228,244259
336500,260958
365193,325263
344910,183367
153250,129989
360305,313424
122040,125678
701959,366840
282310,244522
509677,424843
644960,462405
343200,338227
247630,227621
227575,228214
204961,170797
108935,106408
572311,413003
391650,289597
79645,97334
186673,162915
268385,203153
213005,189471
590293,670018
552342,573931
104975,90343
530472,406695
794964,616902
223117,234116
129332,110892
114390,111268
406376,341394
331403,285130
119312,105414
252005,146911
95963,95783
175680,113187
182930,132364
404200,331332
223414,128110
293170,272313
134220,116714
133220,120721
336855,225242
92899,75584
69990,81422
269239,239534
130307,122828
52057,59614
65168,61251
839998,412889
177269,164974
309230,258697
454240,292107
164950,160876
103895,110161
327323,321032
124229,114689
120920,120812
247452,183609
276822,255718
259750,199370
352200,251627
298690,221486
392750,327504
314452,262964
418249,232327
343320,161279
301880,247814
716835,651204
266420,302604
518552,479523
99337,102594
258304,233031
371600,286701
270185,237526
216000,168061
87598,60920
254934,298015
49437,43718
74678,66262
152745,160721
168148,132953
209530,174217
613680,246880
78831,59325
859051,467894
150625,126526
104977,90562
131490,180877
396640,215063
71992,75988
116970,107985
83063,82059
111755,119705
100150,128232
109275,105281
127512,90728
128740,121274
178220,119485
312255,210163
176580,147762
102155,85588
285561,219855
232840,200884
158499,180318
180424,173912
445288,447766
481780,280647
241563,170354
80730,77458
141803,142533
256229,222342
354565,346210
407553,358871
370684,319201
377968,360509
464800,429045
433212,444889
200990,179029
319200,284025
347270,309110
202475,172084
448310,394104
167518,151687
293390,266154
174090,131606
1422800,488144
422700,281524
311348,383888
737196,627444
204490,215865
